Press A for autonomous mode
Press other for hand mode
Choose : Start
-0.204137 -0.002203 90.000000
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.191377 -0.263747 89.925300
-0.019666 -0.028808 88.753800
0.409873 -0.261966 91.152500
-0.019666 -0.028808 88.753800
0.215523 -0.493023 89.955500
0.409873 -0.261966 91.152500
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
0.215523 -0.493023 89.955500
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.000196 -0.227634 88.603500
0.156944 0.187396 89.996100
0.409873 -0.261966 91.152500
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.191377 -0.263747 89.925300
0.215523 -0.493023 89.955500
-0.019666 -0.028808 88.753800
0.409873 -0.261966 91.152500
0.156944 0.187396 89.996100
-0.009562 -0.261831 88.780800
-0.204137 -0.002203 90.000000
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
0.296924 -0.173926 92.364500
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
0.215523 -0.493023 89.955500
-0.000196 -0.227634 88.603500
0.156944 0.187396 89.996100
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.156944 0.187396 89.996100
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.204137 -0.002203 90.000000
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
0.271322 -0.002400 92.385900
-0.000196 -0.227634 88.603500
-0.019666 -0.028808 88.753800
-0.000196 -0.227634 88.603500
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.191377 -0.263747 89.925300
-0.009562 -0.261831 88.780800
0.215523 -0.493023 89.955500
0.409873 -0.261966 91.152500
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
0.215523 -0.493023 89.955500
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.204137 -0.002203 90.000000
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.191377 -0.263747 89.925300
0.156944 0.187396 89.996100
0.215523 -0.493023 89.955500
0.156944 0.187396 89.996100
-0.019666 -0.028808 88.753800
0.409873 -0.261966 91.152500
0.294841 0.167756 92.509200
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.000196 -0.227634 88.603500
-0.009562 -0.261831 88.780800
0.325561 0.028941 90.024700
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
0.215523 -0.493023 89.955500
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
0.156944 0.187396 89.996100
-0.191377 -0.263747 89.925300
-0.204137 -0.002203 90.000000
-0.019666 -0.028808 88.753800
-0.191377 -0.263747 89.925300
-0.000196 -0.227634 88.603500
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.156944 0.187396 89.996100
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
0.215523 -0.493023 89.955500
-0.204137 -0.002203 90.000000
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
0.019846 -0.187170 91.379000
0.215523 -0.493023 89.955500
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
0.013994 -0.480809 88.641000
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.204137 -0.002203 90.000000
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
0.156944 0.187396 89.996100
0.156944 0.187396 89.996100
0.156944 0.187396 89.996100
0.271322 -0.002400 92.385900
0.215523 -0.493023 89.955500
-0.000196 -0.227634 88.603500
-0.019666 -0.028808 88.753800
0.325561 0.028941 90.024700
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
0.409873 -0.261966 91.152500
0.409873 -0.261966 91.152500
-0.019666 -0.028808 88.753800
0.026620 -0.496336 91.139700
-0.019666 -0.028808 88.753800
-0.000196 -0.227634 88.603500
0.156944 0.187396 89.996100
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.000196 -0.227634 88.603500
0.409873 -0.261966 91.152500
-0.191377 -0.263747 89.925300
-0.204137 -0.002203 90.000000
0.156944 0.187396 89.996100
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.191377 -0.263747 89.925300
0.271322 -0.002400 92.385900
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
0.215523 -0.493023 89.955500
-0.000196 -0.227634 88.603500
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.156944 0.187396 89.996100
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
0.215523 -0.493023 89.955500
-0.000196 -0.227634 88.603500
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
0.409873 -0.261966 91.152500
-0.009562 -0.261831 88.780800
0.019846 -0.187170 91.379000
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.191377 -0.263747 89.925300
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
0.098376 0.024159 91.031500
-0.019666 -0.028808 88.753800
0.409873 -0.261966 91.152500
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.000196 -0.227634 88.603500
0.409873 -0.261966 91.152500
0.172707 -0.450167 87.691700
-0.019666 -0.028808 88.753800
-0.191377 -0.263747 89.925300
-0.019666 -0.028808 88.753800
-0.191377 -0.263747 89.925300
-0.019666 -0.028808 88.753800
0.409873 -0.261966 91.152500
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
0.409873 -0.261966 91.152500
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.440651 -0.481444 91.112300
0.440651 -0.481444 91.112300
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.204137 -0.002203 90.000000
0.215523 -0.493023 89.955500
-0.019666 -0.028808 88.753800
-0.000196 -0.227634 88.603500
-0.009562 -0.261831 88.780800
-0.191377 -0.263747 89.925300
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.215523 -0.493023 89.955500
0.409873 -0.261966 91.152500
0.325561 0.028941 90.024700
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.215523 -0.493023 89.955500
0.156944 0.187396 89.996100
0.215523 -0.493023 89.955500
-0.000196 -0.227634 88.603500
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.191377 -0.263747 89.925300
-0.191377 -0.263747 89.925300
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
0.156944 0.187396 89.996100
-0.019666 -0.028808 88.753800
0.215523 -0.493023 89.955500
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.191377 -0.263747 89.925300
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.271322 -0.002400 92.385900
-0.009562 -0.261831 88.780800
0.156944 0.187396 89.996100
-0.019666 -0.028808 88.753800
-0.204137 -0.002203 90.000000
-0.204137 -0.002203 90.000000
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
0.409873 -0.261966 91.152500
0.156944 0.187396 89.996100
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
0.215523 -0.493023 89.955500
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
0.013994 -0.480809 88.641000
0.409873 -0.261966 91.152500
-0.000196 -0.227634 88.603500
-0.019666 -0.028808 88.753800
0.325561 0.028941 90.024700
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.031832 -0.209123 88.832700
0.156944 0.187396 89.996100
-0.009562 -0.261831 88.780800
-0.204137 -0.002203 90.000000
-0.204137 -0.002203 90.000000
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.013994 -0.480809 88.641000
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.156944 0.187396 89.996100
-0.019666 -0.028808 88.753800
0.156944 0.187396 89.996100
-0.019666 -0.028808 88.753800
0.098376 0.024159 91.031500
0.409873 -0.261966 91.152500
-0.019666 -0.028808 88.753800
0.409873 -0.261966 91.152500
-0.204137 -0.002203 90.000000
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.204137 -0.002203 90.000000
-0.019666 -0.028808 88.753800
0.215523 -0.493023 89.955500
-0.019666 -0.028808 88.753800
0.156944 0.187396 89.996100
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
0.409873 -0.261966 91.152500
0.409873 -0.261966 91.152500
-0.191377 -0.263747 89.925300
-0.009562 -0.261831 88.780800
-0.204137 -0.002203 90.000000
0.325561 0.028941 90.024700
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
0.409873 -0.261966 91.152500
0.409873 -0.261966 91.152500
-0.204137 -0.002203 90.000000
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
0.156944 0.187396 89.996100
0.271322 -0.002400 92.385900
0.215523 -0.493023 89.955500
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.013994 -0.480809 88.641000
0.325561 0.028941 90.024700
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.156944 0.187396 89.996100
-0.204137 -0.002203 90.000000
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.204137 -0.002203 90.000000
-0.204137 -0.002203 90.000000
0.098376 0.024159 91.031500
-0.204137 -0.002203 90.000000
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.013994 -0.480809 88.641000
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.204137 -0.002203 90.000000
-0.009562 -0.261831 88.780800
-0.191377 -0.263747 89.925300
0.409873 -0.261966 91.152500
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.000196 -0.227634 88.603500
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
0.156944 0.187396 89.996100
-0.009562 -0.261831 88.780800
-0.009562 -0.261831 88.780800
0.325561 0.028941 90.024700
-0.191377 -0.263747 89.925300
0.294841 0.167756 92.509200
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.325561 0.028941 90.024700
-0.000196 -0.227634 88.603500
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
0.156944 0.187396 89.996100
-0.204137 -0.002203 90.000000
-0.019666 -0.028808 88.753800
0.156944 0.187396 89.996100
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.204137 -0.002203 90.000000
-0.019666 -0.028808 88.753800
-0.204137 -0.002203 90.000000
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.191377 -0.263747 89.925300
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.204137 -0.002203 90.000000
-0.019666 -0.028808 88.753800
-0.204137 -0.002203 90.000000
-0.009562 -0.261831 88.780800
0.296924 -0.173926 92.364500
-0.019666 -0.028808 88.753800
0.409873 -0.261966 91.152500
-0.191377 -0.263747 89.925300
0.409873 -0.261966 91.152500
-0.204137 -0.002203 90.000000
-0.009562 -0.261831 88.780800
0.271322 -0.002400 92.385900
-0.019666 -0.028808 88.753800
0.409873 -0.261966 91.152500
0.409873 -0.261966 91.152500
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.000196 -0.227634 88.603500
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.325561 0.028941 90.024700
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
-0.204137 -0.002203 90.000000
-0.019666 -0.028808 88.753800
-0.191377 -0.263747 89.925300
0.409873 -0.261966 91.152500
-0.019666 -0.028808 88.753800
0.215523 -0.493023 89.955500
0.409873 -0.261966 91.152500
-0.019666 -0.028808 88.753800
0.156944 0.187396 89.996100
-0.191377 -0.263747 89.925300
0.013994 -0.480809 88.641000
-0.009562 -0.261831 88.780800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.000196 -0.227634 88.603500
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
0.409873 -0.261966 91.152500
-0.019666 -0.028808 88.753800
-0.204137 -0.002203 90.000000
-0.191377 -0.263747 89.925300
0.215523 -0.493023 89.955500
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.009562 -0.261831 88.780800
0.325561 0.028941 90.024700
-0.009562 -0.261831 88.780800
-0.204137 -0.002203 90.000000
-0.019666 -0.028808 88.753800
0.156944 0.187396 89.996100
0.157481 -0.223786 87.712100
-0.204137 -0.002203 90.000000
0.156944 0.187396 89.996100
0.013994 -0.480809 88.641000
0.156944 0.187396 89.996100
-0.031832 0.204781 91.167300
-0.020445 0.392670 91.158500
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.031832 0.204781 91.167300
-0.019666 -0.028808 88.753800
-0.019666 -0.028808 88.753800
-0.204137 -0.002203 90.000000
0.157481 -0.223786 87.712100
0.156944 0.187396 89.996100
0.156944 0.187396 89.996100
-0.019666 -0.028808 88.753800
-0.204137 -0.002203 90.000000
0.325561 0.028941 90.024700
-0.009562 -0.261831 88.780800
0.156944 0.187396 89.996100
-0.019666 -0.028808 88.753800
0.409873 -0.261966 91.152500
-0.204137 -0.002203 90.000000
-0.204137 -0.002203 90.000000
0.156944 0.187396 89.996100
-0.019666 -0.028808 88.753800
0.013994 -0.480809 88.641000
0.156944 0.187396 89.996100
-0.000196 -0.227634 88.603500
0.249104 -0.487790 92.279500
-0.000196 -0.227634 88.603500
0.156944 0.187396 89.996100
-0.198651 -0.155247 90.247100
0.174465 -0.422759 87.626700
0.174014 -0.002209 90.000000
0.174465 -0.422759 87.626700
-0.164639 -0.002143 88.898300
-0.579672 -0.002216 87.797400
-0.605265 -0.154629 87.817100
-0.579672 -0.002216 87.797400
-0.133757 -0.261484 85.600100
-0.549755 -0.150449 83.194800
-1.159770 -0.316159 81.979700
-1.762680 -0.706361 78.944000
-1.631660 -0.656843 79.776000
-1.582990 -0.472610 79.880000
-1.582990 -0.472610 79.880000
-1.875880 -0.652208 78.892000
-1.875880 -0.652208 78.892000
-1.158480 -0.879545 77.670000
-1.158480 -0.879545 77.670000
-1.170520 -0.758438 75.391000
-1.426790 -0.842385 76.504000
-1.426790 -0.842385 76.504000
-1.426790 -0.842385 76.504000
-1.207380 -0.732686 74.800000
-0.946628 -1.012890 71.867000
-0.816740 -0.773318 70.511000
-0.985377 -0.743971 69.411000
-1.083590 0.064039 64.515000
-0.789414 -0.663697 65.771000
-0.568385 -0.147734 61.835000
-0.170895 -0.433267 61.390000
-0.435055 -0.641062 58.906000
-0.126058 -0.666694 56.845000
-0.200009 -0.535951 55.583000
-0.143680 -0.895858 56.349000
-0.143680 -0.895858 56.349000
-0.371265 -0.773312 55.387000
-0.165948 -1.257710 54.462000
-0.201596 -1.812470 53.672000
-0.376502 -1.621570 52.225000
-0.628574 -1.415500 50.821000
-0.614120 -1.611150 49.939000
-0.397647 -1.866280 49.697000
-0.397647 -1.866280 49.697000
0.040871 -1.577220 47.159000
-0.121169 -1.833160 48.846000
-0.121169 -1.833160 48.846000
-0.121169 -1.833160 48.846000
-0.534824 -1.723130 46.734000
-0.626942 -1.260470 48.486000
0.064746 -1.777990 41.799000
0.249016 -1.652790 43.452000
0.244629 -1.786010 39.420000
0.213493 -2.512350 34.330000
0.910128 -2.318990 37.181000
0.213493 -2.512350 34.330000
0.084717 -2.010390 34.970000
0.084717 -2.010390 34.970000
0.205751 -2.271630 32.611000
0.258228 -2.569750 33.690000
0.301309 -2.773350 32.738000
0.258228 -2.569750 33.690000
0.301309 -2.773350 32.738000
0.255209 -2.496820 34.030000
0.255193 -2.947640 33.080000
0.057022 -2.662340 33.896000
0.301309 -2.773350 32.738000
0.462413 -3.165480 29.064000
1.438790 -2.821460 34.810000
0.195236 -3.025240 26.422000
0.679243 -2.967530 25.560000
0.679243 -2.967530 25.560000
0.679243 -2.967530 25.560000
0.614041 -2.662920 24.413000
0.880293 -2.680120 23.895000
0.880293 -2.680120 23.895000
0.880293 -2.680120 23.895000
0.810103 -2.916680 23.066000
0.810103 -2.916680 23.066000
0.666053 -2.909910 22.620000
1.127280 -2.856590 20.627000
1.020110 -3.060620 19.373000
1.127400 -2.717440 19.525000
1.127280 -2.856590 20.627000
1.219780 -2.418180 17.945000
1.059090 -2.949720 17.766000
1.331030 -2.928420 15.933000
1.499040 -2.914220 15.642000
1.410320 -2.614520 14.464000
1.410320 -2.614520 14.464000
1.766150 -3.376790 15.503000
1.434510 -2.662500 10.095000
1.405920 -2.873140 9.182000
1.730070 -2.746340 7.594000
1.899600 -2.478080 6.582000
1.171910 -2.665760 5.428000
2.474310 -2.384280 5.987000
1.910790 -2.492680 2.203000
2.210140 -2.253120 1.047000
2.210140 -2.253120 1.047000
2.210140 -2.253120 1.047000
2.210140 -2.253120 1.047000
2.210140 -2.253120 1.047000
2.210140 -2.253120 1.047000
2.210140 -2.253120 1.047000
2.210140 -2.253120 1.047000
2.210140 -2.253120 1.047000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
3.062530 -2.482940 356.370000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.967560 -2.318210 2.386000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
2.327590 -2.079140 360.000000
